,Cod_setor,Situacao_setor,V062,V063,V064,V065,V066,V067,V068,V081,V082,V083,V084,V085,V086,V087,qtdM,qtdH,Predominancia
1994,230440070100109,1,36,54,47,26,14,10,13,27,29,26,15,6,12,16,131,200,Homem
1995,230440070100110,1,21,29,34,16,13,6,13,27,31,25,13,12,18,12,138,132,Mulher
1996,230440070100111,1,34,41,50,15,12,12,19,37,29,33,9,10,9,10,137,183,Homem
1997,230440070100112,1,17,21,12,11,2,2,8,30,42,24,29,11,12,8,156,73,Mulher
1998,230440070100113,1,21,29,25,17,7,5,7,8,14,14,4,5,7,1,53,111,Homem
1999,230440070100114,1,27,19,28,14,9,5,14,11,16,12,13,3,5,6,66,116,Homem
2000,230440070100115,1,30,44,29,22,3,9,16,20,39,23,13,7,11,16,129,153,Homem
2001,230440070100116,1,35,44,41,24,6,10,13,20,19,26,14,3,10,9,101,173,Homem
2002,230440070100117,1,33,26,33,21,7,5,22,35,55,60,28,6,10,15,209,147,Mulher
2003,230440070100118,1,12,32,24,13,4,6,7,21,39,32,18,13,11,4,138,98,Mulher
2004,230440070100119,1,28,54,40,25,13,14,14,22,33,20,17,10,7,15,124,188,Homem
2005,230440070100120,1,20,42,46,21,7,10,17,33,39,35,20,9,7,8,151,163,Homem
2006,230440070100121,1,22,37,29,18,7,8,16,21,21,16,12,5,12,3,90,137,Homem
2007,230440070100122,1,20,22,21,13,3,1,10,23,37,43,25,17,11,11,167,90,Mulher
2008,230440070100123,1,36,53,52,32,15,9,7,42,37,29,14,11,10,14,157,204,Homem
2009,230440070100124,1,26,32,22,9,8,3,21,21,25,31,14,4,10,6,111,121,Homem
2010,230440070100125,1,27,43,25,18,10,7,20,34,34,21,16,7,10,7,129,150,Homem
2011,230440070100126,1,15,31,32,31,7,14,19,15,12,13,14,6,8,3,71,149,Homem
2012,230440070100127,1,30,41,34,21,11,8,14,11,13,10,5,4,2,11,56,159,Homem
2013,230440070100128,1,24,37,38,31,7,8,9,39,45,38,24,9,13,10,178,154,Mulher
2014,230440070100129,1,14,30,35,16,11,3,4,13,20,18,8,4,3,2,68,113,Homem
2015,230440070100130,1,4,10,13,6,3,0,4,6,10,7,3,0,0,1,27,40,Homem
2016,230440070100131,1,28,19,31,11,6,7,17,11,8,8,5,3,3,6,44,119,Homem
2017,230440070100132,1,30,38,30,22,12,10,9,9,13,8,3,7,5,9,54,151,Homem
2018,230440070100133,1,30,57,30,16,8,4,9,20,23,25,7,4,3,12,94,154,Homem
2019,230440070100134,1,17,38,30,13,4,4,7,23,16,17,10,7,1,6,80,113,Homem
2020,230440070100135,1,55,73,92,31,15,13,9,19,25,10,7,9,4,10,84,288,Homem
2021,230440070100136,1,27,39,58,36,6,5,4,18,24,13,6,2,7,6,76,175,Homem
2022,230440070100137,1,28,53,33,20,9,12,22,41,31,23,15,2,4,24,140,177,Homem
2023,230440070100138,1,35,41,33,14,5,3,28,46,64,62,48,33,16,15,284,159,Mulher
2024,230440070100139,1,26,39,26,23,9,7,9,19,30,20,20,7,10,6,112,139,Homem
2025,230440070100140,1,26,38,36,18,6,4,16,25,28,28,9,8,5,10,113,144,Homem
2026,230440070100141,1,40,61,54,24,10,9,19,32,27,21,14,5,7,12,118,217,Homem
2027,230440070100142,1,27,26,20,13,6,5,16,21,16,18,15,4,5,13,92,113,Homem
2028,230440070100143,1,13,26,18,11,6,6,13,9,13,12,7,6,2,2,51,93,Homem
2029,230440070100144,1,13,23,9,8,2,4,14,35,38,29,21,13,13,6,155,73,Mulher
2030,230440070100145,1,21,30,32,19,15,9,8,31,19,23,12,7,13,11,116,134,Homem
2031,230440070100146,1,26,54,48,37,13,8,24,21,30,16,6,6,2,8,89,210,Homem
2032,230440070100147,1,12,24,19,20,12,8,12,15,38,27,25,10,11,9,135,107,Mulher
2033,230440070100148,1,27,43,40,17,7,4,21,24,25,17,14,5,7,12,104,159,Homem
2034,230440070100149,1,21,51,51,24,12,9,12,35,42,33,28,5,12,12,167,180,Homem
2035,230440070100150,1,14,16,13,10,2,6,5,27,46,42,35,16,11,5,182,66,Mulher
2036,230440070100151,1,23,31,24,14,8,4,16,25,30,14,16,3,4,6,98,120,Homem
2037,230440070100152,1,30,41,35,19,11,10,25,26,11,10,11,2,7,10,77,171,Homem
2038,230440070100153,1,26,30,43,17,7,8,10,32,38,26,14,10,10,18,148,141,Mulher
2039,230440070100154,1,30,33,32,20,3,7,15,40,35,24,22,10,6,15,152,140,Mulher
2040,230440070100155,1,30,38,33,18,3,10,5,14,19,15,10,5,8,8,79,137,Homem
2041,230440070100156,1,28,47,48,23,9,5,15,42,39,24,18,4,6,12,145,175,Homem
2042,230440070100157,1,37,59,57,34,11,11,11,36,37,20,11,9,10,14,137,220,Homem
2043,230440070100158,1,20,36,40,18,7,8,7,29,31,24,10,4,10,10,118,136,Homem
2044,230440070100159,1,28,42,55,25,11,5,9,24,33,24,18,10,7,11,127,175,Homem
2045,230440070100160,1,21,38,28,13,8,6,9,22,52,21,15,7,9,11,137,123,Mulher
2046,230440070100161,1,38,77,60,32,14,8,16,54,33,27,13,7,2,13,149,245,Homem
2047,230440070100162,1,16,34,30,21,7,12,6,17,23,18,8,5,3,10,84,126,Homem
2048,230440070100163,1,30,38,38,20,6,10,8,27,20,21,7,6,4,7,92,150,Homem
2049,230440070100164,1,24,31,35,12,6,5,15,18,43,23,10,6,5,15,120,128,Homem
2050,230440070100165,1,29,34,40,23,7,7,5,29,23,11,16,7,5,14,105,145,Homem
2051,230440070100166,1,18,29,16,16,9,7,6,21,15,26,8,4,4,5,83,101,Homem
2052,230440070100167,1,23,24,34,16,5,5,8,22,19,11,10,2,4,4,72,115,Homem
2053,230440070100168,1,14,41,34,10,8,0,6,24,14,21,7,3,1,8,78,113,Homem
2054,230440070100169,1,22,50,74,24,8,9,16,30,45,32,19,8,2,16,152,203,Homem
2055,230440070100170,1,17,20,18,18,3,8,8,14,23,16,9,6,2,7,77,92,Homem
2056,230440070100171,1,38,40,30,20,9,6,13,19,20,11,8,9,3,5,75,156,Homem
2057,230440070100172,1,28,46,42,27,7,8,10,24,28,25,12,7,4,8,108,168,Homem
2058,230440070100173,1,46,46,46,25,10,4,15,24,22,14,10,3,10,11,94,192,Homem
2059,230440070100174,1,19,39,44,18,4,8,6,33,28,19,15,2,3,11,111,138,Homem
2060,230440070100175,1,16,32,12,13,5,4,2,19,16,23,16,8,4,2,88,84,Mulher
2061,230440070100176,1,27,51,50,20,10,9,3,26,29,19,17,5,7,10,113,170,Homem
2062,230440070100177,1,33,41,30,18,5,6,4,20,31,22,23,12,4,10,122,137,Homem
2063,230440070100178,1,39,51,40,17,5,10,18,27,33,23,20,7,6,13,129,180,Homem
2064,230440070100179,1,16,11,13,5,0,0,9,20,30,30,17,4,6,9,116,54,Mulher
2065,230440070100180,1,15,8,10,7,1,2,10,27,25,36,16,7,8,11,130,53,Mulher
2066,230440070100181,1,22,26,34,12,3,9,18,17,32,21,16,9,4,11,110,124,Homem
2067,230440070100182,1,16,14,28,16,5,5,2,7,13,11,9,4,5,4,53,86,Homem
2068,230440070100183,1,11,16,17,13,3,4,6,16,16,9,11,4,7,6,69,70,Homem
2069,230440070100184,1,22,31,29,12,8,3,8,10,26,11,4,2,4,6,63,113,Homem
2070,230440070100185,1,14,24,11,7,4,5,11,12,10,8,7,4,2,5,48,76,Homem
2071,230440070100186,1,29,47,49,31,9,13,21,32,41,41,23,17,16,13,183,199,Homem
2072,230440070100187,1,21,20,22,15,8,6,10,23,21,26,24,10,16,4,124,102,Mulher
2073,230440070100188,1,16,34,27,16,14,18,10,12,27,9,7,7,5,7,74,135,Homem
2074,230440070100189,1,28,45,46,28,9,7,4,18,14,14,15,7,2,13,83,167,Homem
