"key","position","name"
"conf/aaai/EvansSG16",2,"Noah D. Goodman"
"conf/aaai/EvenPH15",0,"Caroline Even"
"conf/aaai/EvenPH15",1,"Victor Pillac"
"conf/aaai/EvenPH15",2,"Pascal Van Hentenryck"
"conf/aaai/EyalKR11",0,"Ron Eyal"
"conf/aaai/EyalKR11",1,"Sarit Kraus"
"conf/aaai/EyalKR11",2,"Avi Rosenfeld"
"conf/aaai/EyerichKH10",0,"Patrick Eyerich"
"conf/aaai/EyerichKH10",1,"Thomas Keller 0001"
"conf/aaai/EyerichKH10",2,"Malte Helmert"
"conf/aaai/FaberGL08",0,"Wolfgang Faber"
"conf/aaai/FaberGL08",1,"Gianluigi Greco"
"conf/aaai/FaberGL08",2,"Nicola Leone"
"conf/aaai/FaberTW13",0,"Wolfgang Faber"
"conf/aaai/FaberTW13",1,"Miroslaw Truszczynski"
"conf/aaai/FaberTW13",2,"Stefan Woltran"
"conf/aaai/FabrikantH02",0,"Alex Fabrikant"
"conf/aaai/FabrikantH02",1,"Tad Hogg"
"conf/aaai/FaghmousCBVLMK12",0,"James H. Faghmous"
"conf/aaai/FaghmousCBVLMK12",1,"Yashu Chamber"
"conf/aaai/FaghmousCBVLMK12",2,"Shyam Boriah"
"conf/aaai/FaghmousCBVLMK12",3,"Frode Vikebø"
"conf/aaai/FaghmousCBVLMK12",4,"Stefan Liess"
"conf/aaai/FaghmousCBVLMK12",5,"Michel dos Santos Mesquita"
"conf/aaai/FaghmousCBVLMK12",6,"Vipin Kumar"
"conf/aaai/FaghmousNLK14",0,"James H. Faghmous"
"conf/aaai/FaghmousNLK14",1,"Hung Nguyen"
"conf/aaai/FaghmousNLK14",2,"Matthew Le"
"conf/aaai/FaghmousNLK14",3,"Vipin Kumar"
"conf/aaai/FaghmousUSLMBK13",0,"James H. Faghmous"
"conf/aaai/FaghmousUSLMBK13",1,"Muhammed Uluyol"
"conf/aaai/FaghmousUSLMBK13",2,"Luke Styles"
"conf/aaai/FaghmousUSLMBK13",3,"Matthew Le"
"conf/aaai/FaghmousUSLMBK13",4,"Varun Mithal"
"conf/aaai/FaghmousUSLMBK13",5,"Shyam Boriah"
"conf/aaai/FaghmousUSLMBK13",6,"Vipin Kumar"
"conf/aaai/FahimiQ14",0,"Hamed Fahimi"
"conf/aaai/FahimiQ14",1,"Claude-Guy Quimper"
"conf/aaai/FaliszewskiHH06",0,"Piotr Faliszewski"
"conf/aaai/FaliszewskiHH06",1,"Edith Hemaspaandra"
"conf/aaai/FaliszewskiHH06",2,"Lane A. Hemaspaandra"
"conf/aaai/FaliszewskiHHR07",0,"Piotr Faliszewski"
"conf/aaai/FaliszewskiHHR07",1,"Edith Hemaspaandra"
"conf/aaai/FaliszewskiHHR07",2,"Lane A. Hemaspaandra"
"conf/aaai/FaliszewskiHHR07",3,"Jörg Rothe"
"conf/aaai/FaliszewskiSST16",0,"Piotr Faliszewski"
"conf/aaai/FaliszewskiSST16",1,"Piotr Skowron"
"conf/aaai/FaliszewskiSST16",2,"Arkadii M. Slinko"
"conf/aaai/FaliszewskiSST16",3,"Nimrod Talmon"
"conf/aaai/Fan04",0,"Wei Fan"
"conf/aaai/FanC12",0,"Xuhui Fan"
"conf/aaai/FanC12",1,"Longbing Cao"
"conf/aaai/FanCLL12",0,"Yi Fan"
"conf/aaai/FanCLL12",1,"Minghui Cai"
"conf/aaai/FanCLL12",2,"Naiqi Li"
"conf/aaai/FanCLL12",3,"Yongmei Liu 0001"
"conf/aaai/FanCWY02",0,"Wei Fan"
"conf/aaai/FanCWY02",1,"Fang Chu"
"conf/aaai/FanCWY02",2,"Haixun Wang"
"conf/aaai/FanCWY02",3,"Philip S. Yu"
"conf/aaai/FangBZ14",0,"Hui Fang 0002"
"conf/aaai/FangBZ14",1,"Yang Bao"
"conf/aaai/FangBZ14",2,"Jie Zhang 0002"
"conf/aaai/FangDC14",0,"Rui Fang"
"conf/aaai/FangDC14",1,"Malcolm Doering"
"conf/aaai/FangDC14",2,"Joyce Y. Chai"
"conf/aaai/FangH10",0,"Wen-Chieh Fang"
"conf/aaai/FangH10",1,"Jane Yung-jen Hsu"
"conf/aaai/FangKLS02",0,"Hai Fang"
"conf/aaai/FangKLS02",1,"Y. Kilani"
"conf/aaai/FangKLS02",2,"Jimmy Ho-Man Lee"
"conf/aaai/FangKLS02",3,"Peter J. Stuckey"
"conf/aaai/FangL13",0,"Liangda Fang"
"conf/aaai/FangL13",1,"Yongmei Liu 0001"
"conf/aaai/FangMTG12",0,"Jing Fang"
"conf/aaai/FangMTG12",1,"Prasenjit Mitra"
"conf/aaai/FangMTG12",2,"Zhi Tang"
"conf/aaai/FangMTG12",3,"C. Lee Giles"
"conf/aaai/FangNPLCAST16",0,"Fei Fang"
"conf/aaai/FangNPLCAST16",1,"Thanh Hong Nguyen"
"conf/aaai/FangNPLCAST16",2,"Rob Pickles"
"conf/aaai/FangNPLCAST16",3,"Wai Y. Lam"
"conf/aaai/FangNPLCAST16",4,"Gopalasamy R. Clements"
"conf/aaai/FangNPLCAST16",5,"Bo An"
"conf/aaai/FangNPLCAST16",6,"Amandeep Singh"
"conf/aaai/FangNPLCAST16",7,"Milind Tambe"
"conf/aaai/FangNPLCASTL16",0,"Fei Fang"
"conf/aaai/FangNPLCASTL16",1,"Thanh Hong Nguyen"
"conf/aaai/FangNPLCASTL16",2,"Rob Pickles"
"conf/aaai/FangNPLCASTL16",3,"Wai Y. Lam"
"conf/aaai/FangNPLCASTL16",4,"Gopalasamy R. Clements"
"conf/aaai/FangNPLCASTL16",5,"Bo An"
"conf/aaai/FangNPLCASTL16",6,"Amandeep Singh"
"conf/aaai/FangNPLCASTL16",7,"Milind Tambe"
"conf/aaai/FangNPLCASTL16",8,"Andrew Lemieux"
"conf/aaai/FangPCHD15",0,"Xiaomin Fang"
"conf/aaai/FangPCHD15",1,"Rong Pan"
"conf/aaai/FangPCHD15",2,"Guoxiang Cao"
"conf/aaai/FangPCHD15",3,"Xiuqiang He"
"conf/aaai/FangPCHD15",4,"Wenyuan Dai"
"conf/aaai/FangR04",0,"Hai Fang"
"conf/aaai/FangR04",1,"Wheeler Ruml"
"conf/aaai/FangSZHM14",0,"Yili Fang"
"conf/aaai/FangSZHM14",1,"Hailong Sun"
"conf/aaai/FangSZHM14",2,"Richong Zhang"
"conf/aaai/FangSZHM14",3,"Jinpeng Huai"
"conf/aaai/FangSZHM14",4,"Yongyi Mao"
"conf/aaai/FangWZDZE16",0,"Hanyin Fang"
"conf/aaai/FangWZDZE16",1,"Fei Wu"
"conf/aaai/FangWZDZE16",2,"Zhou Zhao"
"conf/aaai/FangWZDZE16",3,"Xinyu Duan"
"conf/aaai/FangWZDZE16",4,"Yueting Zhuang"
"conf/aaai/FangWZDZE16",5,"Martin Ester"
"conf/aaai/FangYT14",0,"Meng Fang"
"conf/aaai/FangYT14",1,"Jie Yin"
"conf/aaai/FangYT14",2,"Dacheng Tao"
"conf/aaai/FangYW14",0,"Cheng Fang"
"conf/aaai/FangYW14",1,"Peng Yu"
"conf/aaai/FangYW14",2,"Brian C. Williams"
"conf/aaai/FangZZ12",0,"Meng Fang"
"conf/aaai/FangZZ12",1,"Xingquan Zhu"
"conf/aaai/FangZZ12",2,"Chengqi Zhang"
"conf/aaai/FanLH16",0,"Kai Fan"
"conf/aaai/FanLH16",1,"Chunyuan Li"
"conf/aaai/FanLH16",2,"Katherine A. Heller"
"conf/aaai/FanLWWC16",0,"Xuhui Fan"
"conf/aaai/FanLWWC16",1,"Bin Li"
"conf/aaai/FanLWWC16",2,"Yi Wang"
"conf/aaai/FanLWWC16",3,"Yang Wang"
"conf/aaai/FanLWWC16",4,"Fang Chen"
"conf/aaai/FanP04",0,"James Fan"
"conf/aaai/FanP04",1,"Bruce W. Porter"
"conf/aaai/FanT15",0,"Xiuyi Fan"
"conf/aaai/FanT15",1,"Francesca Toni"
"conf/aaai/FanY05",0,"Xiaocong Fan"
"conf/aaai/FanY05",1,"John Yen"
"conf/aaai/FanY07",0,"Xiaocong Fan"
"conf/aaai/FanY07",1,"John Yen"
"conf/aaai/FanY15",0,"Xiannian Fan"
"conf/aaai/FanY15",1,"Changhe Yuan"
"conf/aaai/FanYM14",0,"Xiannian Fan"
"conf/aaai/FanYM14",1,"Changhe Yuan"
"conf/aaai/FanYM14",2,"Brandon M. Malone"
"conf/aaai/FaradaniHI11",0,"Siamak Faradani"
"conf/aaai/FaradaniHI11",1,"Bjoern Hartmann"
"conf/aaai/FaradaniHI11",2,"Panagiotis G. Ipeirotis"
"conf/aaai/FarahmandNIK16",0,"Amir Massoud Farahmand"
"conf/aaai/FarahmandNIK16",1,"Daniel Nikolaev Nikovski"
"conf/aaai/FarahmandNIK16",2,"Yuji Igarashi"
"conf/aaai/FarahmandNIK16",3,"Hiroki Konaka"
"conf/aaai/FardGPP12",0,"Mahdi Milani Fard"
"conf/aaai/FardGPP12",1,"Yuri Grinberg"
"conf/aaai/FardGPP12",2,"Joelle Pineau"
"conf/aaai/FardGPP12",3,"Doina Precup"
"conf/aaai/FardPS08",0,"Mahdi Milani Fard"
"conf/aaai/FardPS08",1,"Joelle Pineau"
"conf/aaai/FardPS08",2,"Peng Sun"
"conf/aaai/FarenzenaLA10",0,"Daniel S. Farenzena"
"conf/aaai/FarenzenaLA10",1,"Luís C. Lamb"
"conf/aaai/FarenzenaLA10",2,"Ricardo M. Araujo"
"conf/aaai/FargierM06",0,"Hélène Fargier"
"conf/aaai/FargierM06",1,"Pierre Marquis"
"conf/aaai/FargierM08",0,"Hélène Fargier"
"conf/aaai/FargierM08",1,"Pierre Marquis"
"conf/aaai/FargierMNS14",0,"Hélène Fargier"
"conf/aaai/FargierMNS14",1,"Pierre Marquis"
"conf/aaai/FargierMNS14",2,"Alexandre Niveau"
"conf/aaai/FargierMNS14",3,"Nicolas Schmidt"
"conf/aaai/FarinaG16",0,"Gabriele Farina"
"conf/aaai/FarinaG16",1,"Nicola Gatti 0001"
"conf/aaai/FarnadiBMGC14",0,"Golnoosh Farnadi"
"conf/aaai/FarnadiBMGC14",1,"Stephen H. Bach"
"conf/aaai/FarnadiBMGC14",2,"Marie-Francine Moens"
"conf/aaai/FarnadiBMGC14",3,"Lise Getoor"
"conf/aaai/FarnadiBMGC14",4,"Martine De Cock"
"conf/aaai/Fast06",0,"Andrew S. Fast"
"conf/aaai/FaulringMMF08",0,"Andrew Faulring"
"conf/aaai/FaulringMMF08",1,"Brad A. Myers"
"conf/aaai/FaulringMMF08",2,"Ken Mohnkern"
"conf/aaai/FaulringMMF08",3,"Michael Freed"
"conf/aaai/Fazli10",0,"Pooyan Fazli"
"conf/aaai/FazliB08",0,"Pooyan Fazli"
"conf/aaai/FazliB08",1,"Ara Bedrosian"
"conf/aaai/FeatherstonSUU14",0,"Emilie Featherston"
"conf/aaai/FeatherstonSUU14",1,"Mohan Sridharan"
"conf/aaai/FeatherstonSUU14",2,"Susan Darling Urban"
"conf/aaai/FeatherstonSUU14",3,"Joseph E. Urban"
"conf/aaai/FeigeFIILS15",0,"Uriel Feige"
"conf/aaai/FeigeFIILS15",1,"Michal Feldman"
"conf/aaai/FeigeFIILS15",2,"Nicole Immorlica"
"conf/aaai/FeigeFIILS15",3,"Rani Izsak"
"conf/aaai/FeigeFIILS15",4,"Brendan Lucier"
"conf/aaai/FeigeFIILS15",5,"Vasilis Syrgkanis"
"conf/aaai/FeigeKT13",0,"Uriel Feige"
"conf/aaai/FeigeKT13",1,"Gil Kalai"
"conf/aaai/FeigeKT13",2,"Moshe Tennenholtz"
"conf/aaai/FeigenbaumS15",0,"Itai Feigenbaum"
"conf/aaai/FeigenbaumS15",1,"Jay Sethuraman"
"conf/aaai/FeitTHG10",0,"Andrew Feit"
"conf/aaai/FeitTHG10",1,"Lenrik Toval"
"conf/aaai/FeitTHG10",2,"Raffi Hovagimian"
"conf/aaai/FeitTHG10",3,"Rachel Greenstadt"
"conf/aaai/FeldmanFO16",0,"Michal Feldman"
"conf/aaai/FeldmanFO16",1,"Amos Fiat"
"conf/aaai/FeldmanFO16",2,"Svetlana Obraztsova"
"conf/aaai/FeldmanG06",0,"Alexander Feldman"
"conf/aaai/FeldmanG06",1,"Arjan J. C. van Gemund"
"conf/aaai/FeldmanG15",0,"Michal Feldman"
"conf/aaai/FeldmanG15",1,"Ofir Geri"
"conf/aaai/FeldmannMS00",0,"Rainer Feldmann"
"conf/aaai/FeldmannMS00",1,"Burkhard Monien"
"conf/aaai/FeldmannMS00",2,"Stefan Schamberger"
"conf/aaai/FeldmanP14",0,"Alexander Feldman"
"conf/aaai/FeldmanP14",1,"Gregory M. Provan"
"conf/aaai/FeldmanPG08",0,"Alexander Feldman"
"conf/aaai/FeldmanPG08",1,"Gregory M. Provan"
"conf/aaai/FeldmanPG08",2,"Arjan J. C. van Gemund"
"conf/aaai/FeldmanPG08a",0,"Alexander Feldman"
"conf/aaai/FeldmanPG08a",1,"Gregory M. Provan"
"conf/aaai/FeldmanPG08a",2,"Arjan J. C. van Gemund"
"conf/aaai/FelfernigISZ07",0,"Alexander Felfernig"
"conf/aaai/FelfernigISZ07",1,"Klaus Isak"
"conf/aaai/FelfernigISZ07",2,"Kalman Szabo"
"conf/aaai/FelfernigISZ07",3,"Peter Zachar"
"conf/aaai/FelfernigK05",0,"Alexander Felfernig"
"conf/aaai/FelfernigK05",1,"Alfred Kiener"
"conf/aaai/FellowsMW06",0,"Christopher Fellows"
"conf/aaai/FellowsMW06",1,"Yuri Malitsky"
"conf/aaai/FellowsMW06",2,"Gregory Wojtaszczyk"
"conf/aaai/FellowsPRR12",0,"Michael R. Fellows"
"conf/aaai/FellowsPRR12",1,"Andreas Pfandler"
"conf/aaai/FellowsPRR12",2,"Frances A. Rosamond"
"conf/aaai/FellowsPRR12",3,"Stefan Rümmele"
"conf/aaai/FelnerGSSBSSH12",0,"Ariel Felner"
"conf/aaai/FelnerGSSBSSH12",1,"Meir Goldenberg"
"conf/aaai/FelnerGSSBSSH12",2,"Guni Sharon"
"conf/aaai/FelnerGSSBSSH12",3,"Roni Stern"
"conf/aaai/FelnerGSSBSSH12",4,"Tal Beja"
"conf/aaai/FelnerGSSBSSH12",5,"Nathan R. Sturtevant"
"conf/aaai/FelnerGSSBSSH12",6,"Jonathan Schaeffer"
"conf/aaai/FelnerGSSBSSH12",7,"Robert Holte"
"conf/aaai/FelnerMHK04",0,"Ariel Felner"
"conf/aaai/FelnerMHK04",1,"Ram Meshulam"
"conf/aaai/FelnerMHK04",2,"Robert C. Holte"
"conf/aaai/FelnerMHK04",3,"Richard E. Korf"
"conf/aaai/FelnerMSS10",0,"Ariel Felner"
"conf/aaai/FelnerMSS10",1,"Carsten Moldenhauer"
"conf/aaai/FelnerMSS10",2,"Nathan R. Sturtevant"
"conf/aaai/FelnerMSS10",3,"Jonathan Schaeffer"
"conf/aaai/FengCCZCX14",0,"Shanshan Feng"
"conf/aaai/FengCCZCX14",1,"Xuefeng Chen"
"conf/aaai/FengCCZCX14",2,"Gao Cong"
"conf/aaai/FengCCZCX14",3,"Yifeng Zeng"
"conf/aaai/FengCCZCX14",4,"Yeow Meng Chee"
"conf/aaai/FengCCZCX14",5,"Yanping Xiang"
"conf/aaai/FengH02",0,"Zhengzhu Feng"
"conf/aaai/FengH02",1,"Eric A. Hansen"
"conf/aaai/FengKSH06",0,"Donghui Feng"
"conf/aaai/FengKSH06",1,"Jihie Kim"
"conf/aaai/FengKSH06",2,"Erin Shaw"
"conf/aaai/FengKSH06",3,"Eduard H. Hovy"
"conf/aaai/FengRH06",0,"Donghui Feng"
"conf/aaai/FengRH06",1,"Deepak Ravichandran"
"conf/aaai/FengRH06",2,"Eduard H. Hovy"
"conf/aaai/FengRKKLBBC15",0,"Song Feng"
"conf/aaai/FengRKKLBBC15",1,"Sujith Ravi"
"conf/aaai/FengRKKLBBC15",2,"Ravi Kumar 0001"
"conf/aaai/FengRKKLBBC15",3,"Polina Kuznetsova"
"conf/aaai/FengRKKLBBC15",4,"Wei Liu 0015"
"conf/aaai/FengRKKLBBC15",5,"Alexander C. Berg"
"conf/aaai/FengRKKLBBC15",6,"Tamara L. Berg"
"conf/aaai/FengRKKLBBC15",7,"Yejin Choi"
"conf/aaai/FengZ05",0,"Zhengzhu Feng"
"conf/aaai/FengZ05",1,"Shlomo Zilberstein"
"conf/aaai/FergusonF00",0,"Ronald W. Ferguson"
"conf/aaai/FergusonF00",1,"Kenneth D. Forbus"
"conf/aaai/FergusonGSW11",0,"Michael Ferguson"
"conf/aaai/FergusonGSW11",1,"Kimberly A. Gero"
"conf/aaai/FergusonGSW11",2,"Joao Salles"
"conf/aaai/FergusonGSW11",3,"James Weis"
"conf/aaai/FergusonRTF00",0,"Ronald W. Ferguson"
"conf/aaai/FergusonRTF00",1,"Robert A. Rasch Jr."
"conf/aaai/FergusonRTF00",2,"William Turmel"
"conf/aaai/FergusonRTF00",3,"Kenneth D. Forbus"
"conf/aaai/FernandoS10",0,"Samuel Fernando"
"conf/aaai/FernandoS10",1,"Mark Stevenson"
"conf/aaai/FernGS02",0,"Alan Fern"
"conf/aaai/FernGS02",1,"Robert Givan"
"conf/aaai/FernGS02",2,"Jeffrey Mark Siskind"
"conf/aaai/FernSG02",0,"Alan Fern"
"conf/aaai/FernSG02",1,"Jeffrey Mark Siskind"
"conf/aaai/FernSG02",2,"Robert Givan"
"conf/aaai/FernsPP04",0,"Norm Ferns"
"conf/aaai/FernsPP04",1,"Prakash Panangaden"
"conf/aaai/FernsPP04",2,"Doina Precup"
"conf/aaai/FernT10",0,"Alan Fern"
"conf/aaai/FernT10",1,"Prasad Tadepalli"
"conf/aaai/FerraioliVA15",0,"Diodato Ferraioli"
"conf/aaai/FerraioliVA15",1,"Carmine Ventre"
"conf/aaai/FerraioliVA15",2,"Gabor Aranyi"
"conf/aaai/FerrarisG00",0,"Paolo Ferraris"
"conf/aaai/FerrarisG00",1,"Enrico Giunchiglia"
"conf/aaai/FerraroD16",0,"Francis Ferraro"
"conf/aaai/FerraroD16",1,"Benjamin Van Durme"
"conf/aaai/FerreiraMPTDMDHAC13",0,"Nuno Ferreira"
"conf/aaai/FerreiraMPTDMDHAC13",1,"Samuel Mascarenhas"
"conf/aaai/FerreiraMPTDMDHAC13",2,"Ana Paiva"
"conf/aaai/FerreiraMPTDMDHAC13",3,"Gennaro di Tosto"
"conf/aaai/FerreiraMPTDMDHAC13",4,"Frank Dignum"
"conf/aaai/FerreiraMPTDMDHAC13",5,"John McBreen"
"conf/aaai/FerreiraMPTDMDHAC13",6,"Nick Degens"
"conf/aaai/FerreiraMPTDMDHAC13",7,"Gert Jan Hofstede"
"conf/aaai/FerreiraMPTDMDHAC13",8,"Giulia Andrighetto"
"conf/aaai/FerreiraMPTDMDHAC13",9,"Rosaria Conte"
"conf/aaai/FerrerWGM00",0,"Gabriel J. Ferrer"
"conf/aaai/FerrerWGM00",1,"Glenn S. Wasson"
"conf/aaai/FerrerWGM00",2,"James P. Gunderson"
"conf/aaai/FerrerWGM00",3,"Worthy N. Martin"
"conf/aaai/FeurerSH15",0,"Matthias Feurer"
"conf/aaai/FeurerSH15",1,"Jost Tobias Springenberg"
"conf/aaai/FeurerSH15",2,"Frank Hutter"
"conf/aaai/Fichte13",0,"Johannes Klaus Fichte"
"conf/aaai/FichteS13",0,"Johannes Klaus Fichte"
"conf/aaai/FichteS13",1,"Stefan Szeider"
"conf/aaai/FigueroaA11",0,"Alejandro Figueroa 0001"
"conf/aaai/FigueroaA11",1,"John Atkinson"
"conf/aaai/FigueroaN13",0,"Alejandro Figueroa 0001"
"conf/aaai/FigueroaN13",1,"Guenter Neumann"
"conf/aaai/FiliceCB15",0,"Simone Filice"
"conf/aaai/FiliceCB15",1,"Danilo Croce"
"conf/aaai/FiliceCB15",2,"Roberto Basili"
"conf/aaai/Filos-RatsikasL15",0,"Aris Filos-Ratsikas"
"conf/aaai/Filos-RatsikasL15",1,"Minming Li"
"conf/aaai/Filos-RatsikasL15",2,"Jie Zhang 0008"
"conf/aaai/Filos-RatsikasL15",3,"Qiang Zhang"
"conf/aaai/FininDPJKJP05",0,"Timothy W. Finin"
"conf/aaai/FininDPJKJP05",1,"Li Ding"
"conf/aaai/FininDPJKJP05",2,"Rong Pan"
"conf/aaai/FininDPJKJP05",3,"Anupam Joshi"
"conf/aaai/FininDPJKJP05",4,"Pranam Kolari"
"conf/aaai/FininDPJKJP05",5,"Akshay Java"
"conf/aaai/FininDPJKJP05",6,"Yun Peng"
"conf/aaai/FinkDD13",0,"Daniel Fink"
"conf/aaai/FinkDD13",1,"Theodoros Damoulas"
"conf/aaai/FinkDD13",2,"Jaimin Dave"
"conf/aaai/FinkelsteinMR02",0,"Lev Finkelstein"
"conf/aaai/FinkelsteinMR02",1,"Shaul Markovitch"
"conf/aaai/FinkelsteinMR02",2,"Ehud Rivlin"
"conf/aaai/Finnsson12",0,"Hilmar Finnsson"
"conf/aaai/FinnssonB08",0,"Hilmar Finnsson"
"conf/aaai/FinnssonB08",1,"Yngvi Björnsson"
"conf/aaai/FinnssonB10",0,"Hilmar Finnsson"
"conf/aaai/FinnssonB10",1,"Yngvi Björnsson"
"conf/aaai/FinucaneJK11",0,"Cameron Finucane"
"conf/aaai/FinucaneJK11",1,"Gangyuan Jing"
"conf/aaai/FinucaneJK11",2,"Hadas Kress-Gazit"
"conf/aaai/FinziPR00",0,"Alberto Finzi"
"conf/aaai/FinziPR00",1,"Fiora Pirri"
"conf/aaai/FinziPR00",2,"Raymond Reiter"
"conf/aaai/FiondaG15",0,"Valeria Fionda"
"conf/aaai/FiondaG15",1,"Gianluigi Greco"
"conf/aaai/FiondaG16",0,"Valeria Fionda"
"conf/aaai/FiondaG16",1,"Gianluigi Greco"
"conf/aaai/FiondaPC15",0,"Valeria Fionda"
"conf/aaai/FiondaPC15",1,"Giuseppe Pirrò"
"conf/aaai/FiondaPC15",2,"Mariano P. Consens"
"conf/aaai/Fioretto0P16",0,"Ferdinando Fioretto"
"conf/aaai/Fioretto0P16",1,"William Yeoh 0001"
"conf/aaai/Fioretto0P16",2,"Enrico Pontelli"
"conf/aaai/Fioretto15",0,"Ferdinando Fioretto"
"conf/aaai/FireZ13",0,"Amy Sue Fire"
"conf/aaai/FireZ13",1,"Song-Chun Zhu"
"conf/aaai/FiroiuC02",0,"Laura Firoiu"
"conf/aaai/FiroiuC02",1,"Paul R. Cohen"
"conf/aaai/FiterauD15",0,"Madalina Fiterau"
"conf/aaai/FiterauD15",1,"Artur Dubrawski"
"conf/aaai/FitzgeraldLB05",0,"Will Fitzgerald"
"conf/aaai/FitzgeraldLB05",1,"Daniel Lemire"
"conf/aaai/FitzgeraldLB05",2,"Martin Brooks"
"conf/aaai/FitzgeraldOMT14",0,"Tadhg Fitzgerald"
"conf/aaai/FitzgeraldOMT14",1,"Barry O'Sullivan"
"conf/aaai/FitzgeraldOMT14",2,"Yuri Malitsky"
"conf/aaai/FitzgeraldOMT14",3,"Kevin Tierney"
"conf/aaai/FitzpatrickNM10",0,"Paul M. Fitzpatrick"
"conf/aaai/FitzpatrickNM10",1,"Lorenzo Natale"
"conf/aaai/FitzpatrickNM10",2,"Giorgio Metta"
"conf/aaai/Fitzsimmons15",0,"Zack Fitzsimmons"
"conf/aaai/Florez-LarrahondoBH05",0,"German Florez-Larrahondo"
"conf/aaai/Florez-LarrahondoBH05",1,"Susan Bridges"
"conf/aaai/Florez-LarrahondoBH05",2,"Eric A. Hansen"
"conf/aaai/FlourisHPPW06",0,"Giorgos Flouris"
"conf/aaai/FlourisHPPW06",1,"Zhisheng Huang"
"conf/aaai/FlourisHPPW06",2,"Jeff Z. Pan"
"conf/aaai/FlourisHPPW06",3,"Dimitris Plexousakis"
"conf/aaai/FlourisHPPW06",4,"Holger Wache"
"conf/aaai/Fodor08",0,"Paul Fodor"
"conf/aaai/Fodor08a",0,"Paul Fodor"
"conf/aaai/Fodor08b",0,"Paul Fodor"
"conf/aaai/FokoueMSP12",0,"Achille Fokoue"
"conf/aaai/FokoueMSP12",1,"Felipe Meneguzzi"
"conf/aaai/FokoueMSP12",2,"Murat Sensoy"
"conf/aaai/FokoueMSP12",3,"Jeff Z. Pan"
"conf/aaai/FominLRS10",0,"Fedor V. Fomin"
"conf/aaai/FominLRS10",1,"Daniel Lokshtanov"
"conf/aaai/FominLRS10",2,"Venkatesh Raman 0001"
"conf/aaai/FominLRS10",3,"Saket Saurabh"
"conf/aaai/ForbusCSU04",0,"Kenneth D. Forbus"
"conf/aaai/ForbusCSU04",1,"Karen Carney"
"conf/aaai/ForbusCSU04",2,"Bruce L. Sherin"
"conf/aaai/ForbusCSU04",3,"Leo C. Ureel II"
"conf/aaai/ForbusLLWMJU08",0,"Kenneth D. Forbus"
"conf/aaai/ForbusLLWMJU08",1,"Andrew M. Lovett"
"conf/aaai/ForbusLLWMJU08",2,"Kate Lockwood"
"conf/aaai/ForbusLLWMJU08",3,"Jon Wetzel"
"conf/aaai/ForbusLLWMJU08",4,"Camillia Matuk"
"conf/aaai/ForbusLLWMJU08",5,"Benjamin D. Jee"
"conf/aaai/ForbusLLWMJU08",6,"Jeffrey M. Usher"
"conf/aaai/ForbusMF02",0,"Kenneth D. Forbus"
"conf/aaai/ForbusMF02",1,"Thomas Mostek"
"conf/aaai/ForbusMF02",2,"Ronald W. Ferguson"
"conf/aaai/ForbusRBLSU07",0,"Kenneth D. Forbus"
"conf/aaai/ForbusRBLSU07",1,"Christopher Riesbeck"
"conf/aaai/ForbusRBLSU07",2,"Lawrence Birnbaum"
"conf/aaai/ForbusRBLSU07",3,"Kevin Livingston"
"conf/aaai/ForbusRBLSU07",4,"Abhishek B. Sharma"
"conf/aaai/ForbusRBLSU07",5,"Leo C. Ureel II"
"conf/aaai/ForbusUT05",0,"Kenneth D. Forbus"
"conf/aaai/ForbusUT05",1,"Jeffrey M. Usher"
"conf/aaai/ForbusUT05",2,"Emmett Tomai"
"conf/aaai/Foss06",0,"Janae N. Foss"
"conf/aaai/FosterCWRHNHG11",0,"Jennifer Foster"
"conf/aaai/FosterCWRHNHG11",1,"Özlem Çetinoglu"
"conf/aaai/FosterCWRHNHG11",2,"Joachim Wagner"
"conf/aaai/FosterCWRHNHG11",3,"Joseph Le Roux"
"conf/aaai/FosterCWRHNHG11",4,"Stephen Hogan"
"conf/aaai/FosterCWRHNHG11",5,"Joakim Nivre"
"conf/aaai/FosterCWRHNHG11",6,"Deirdre Hogan"
"conf/aaai/FosterCWRHNHG11",7,"Josef van Genabith"
"conf/aaai/FoxGL07",0,"Maria Fox"
"conf/aaai/FoxGL07",1,"Jonathan Gough"
"conf/aaai/FoxGL07",2,"Derek Long"
"conf/aaai/FoxHL05",0,"Maria Fox"
"conf/aaai/FoxHL05",1,"Richard Howey"
"conf/aaai/FoxHL05",2,"Derek Long"
"conf/aaai/FoxHL06",0,"Maria Fox"
"conf/aaai/FoxHL06",1,"Richard Howey"
"conf/aaai/FoxHL06",2,"Derek Long"
"conf/aaai/FoxLP07",0,"Maria Fox"
"conf/aaai/FoxLP07",1,"Derek Long"
"conf/aaai/FoxLP07",2,"Julie Porteous"
"conf/aaai/FoxT07",0,"Roy Fox"
"conf/aaai/FoxT07",1,"Moshe Tennenholtz"
"conf/aaai/FraccaroPW16",0,"Marco Fraccaro"
"conf/aaai/FraccaroPW16",1,"Ulrich Paquet"
"conf/aaai/FraccaroPW16",2,"Ole Winther"
"conf/aaai/FrankBB00",0,"Ian Frank"
"conf/aaai/FrankBB00",1,"David A. Basin"
"conf/aaai/FrankBB00",2,"Alan Bundy"
"conf/aaai/FrankGK04",0,"Jeremy Frank"
"conf/aaai/FrankGK04",1,"Michael A. K. Gross"
